Timestep,StratumID,TransitionGroupID,Amount
2020,Western Corn Belt Plains,Reforestation: Pasture,0
2020,Western Corn Belt Plains,Reforestation: Grassland,0
2020,Western Corn Belt Plains,Reforestation: Shrubland,0
2020,Western Gulf Coastal Plain,Reforestation: Cropland,0
2020,Western Gulf Coastal Plain,Reforestation: Pasture,0
2020,Western Gulf Coastal Plain,Reforestation: Grassland,0
2020,Western Gulf Coastal Plain,Reforestation: Shrubland,0
2020,Willamette Valley,Reforestation: Cropland,0
2020,Willamette Valley,Reforestation: Pasture,0
2020,Willamette Valley,Reforestation: Grassland,0
2020,Willamette Valley,Reforestation: Shrubland,0
2020,Wyoming Basin,Reforestation: Cropland,0
2020,Wyoming Basin,Reforestation: Pasture,0
2020,Wyoming Basin,Reforestation: Grassland,0
2020,Wyoming Basin,Reforestation: Shrubland,0
2025,Acadian Plains and Hills,Reforestation: Cropland,0
2025,Acadian Plains and Hills,Reforestation: Pasture,15562.88
2025,Acadian Plains and Hills,Reforestation: Grassland,22.2
2025,Acadian Plains and Hills,Reforestation: Shrubland,230.0042
2025,Arizona/New Mexico Mountains,Reforestation: Cropland,0
2025,Arizona/New Mexico Mountains,Reforestation: Pasture,0
2025,Arizona/New Mexico Mountains,Reforestation: Grassland,0
2025,Arizona/New Mexico Mountains,Reforestation: Shrubland,6.593354687768794
2025,Arizona/New Mexico Plateau,Reforestation: Cropland,0
2025,Arizona/New Mexico Plateau,Reforestation: Pasture,0
2025,Arizona/New Mexico Plateau,Reforestation: Grassland,0
2025,Arizona/New Mexico Plateau,Reforestation: Shrubland,0
2025,Arkansas Valley,Reforestation: Cropland,89.219234375
2025,Arkansas Valley,Reforestation: Pasture,67750.95853027036
2025,Arkansas Valley,Reforestation: Grassland,1507.7256051214308
2025,Arkansas Valley,Reforestation: Shrubland,3732.760844929811
2025,Atlantic Coastal Pine Barrens,Reforestation: Cropland,1088.231964993223
2025,Atlantic Coastal Pine Barrens,Reforestation: Pasture,2851.4451671482198
2025,Atlantic Coastal Pine Barrens,Reforestation: Grassland,176.0346560846561
2025,Blue Mountains,Reforestation: Cropland,0
2025,Blue Mountains,Reforestation: Pasture,0
2025,Blue Mountains,Reforestation: Grassland,0
2025,Blue Mountains,Reforestation: Shrubland,0
2025,Blue Ridge,Reforestation: Cropland,30.7563657712537
2025,Blue Ridge,Reforestation: Pasture,166768.4937369047
2025,Blue Ridge,Reforestation: Grassland,202.31212364512243
2025,Blue Ridge,Reforestation: Shrubland,289.46205
2025,Boston Mountains,Reforestation: Cropland,0
2025,Boston Mountains,Reforestation: Pasture,58050.12288702377
2025,Boston Mountains,Reforestation: Grassland,218.15949192155273
