StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,100
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,600
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,400
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,200
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,200
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,400
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,6300
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2002,2002,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,11700
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,1000
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,12200
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,23100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,8200
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,9200
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,200
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,7700
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,2200
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,1800
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,600
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,300
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,4000
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,1800
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,200
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,4700
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,400
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,700
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,4200
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,300
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,100
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,200
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,400
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,300
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,100
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,700
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,6000
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2003,2003,100
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,11600
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,1200
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,27100
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,18300
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,7000
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,11300
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,11700
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,2500
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,1500
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,1000
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,700
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,4800
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,2100
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,3200
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,400
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,200
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,5900
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,1000
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,200
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,1600
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,7300
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,200
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2004,2004,100
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,10100
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,400
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,300
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,13200
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,16100
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1000
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,5700
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1300
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,4800
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,9500
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1400
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1800
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,100
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1700
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,100
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,300
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1500
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,1900
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,100
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,300
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,500
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Western Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,300
Lake Agassiz Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Minnesota Wetlands,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Lakes and Forests,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,5600
North Central Hardwood Forests,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,100
Driftless Area,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,200
Southeastern Wisconsin Till Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Central Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Eastern Corn Belt Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern Michigan/Northern Indiana Drift Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Huron/Erie Lake Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northeastern Highlands,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,700
Northeastern Coastal Zone,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Erie Drift Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
North Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,100
Middle Atlantic Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southeastern Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Blue Ridge,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Ridge and Valley,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southwestern Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Central Appalachians,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Western Allegheny Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Interior Plateau,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Interior River Valleys and Hills,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Mississippi Alluvial Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Mississippi Valley Loess Plains,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern Florida Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
North Cascades,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,500
Klamath Mountains/California High North Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,8500
Madrean Archipelago,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Northern Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,800
Sonoran Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Acadian Plains and Hills,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Eastern Great Lakes Lowlands,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Atlantic Coastal Pine Barrens,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Southern California/Northern Baja Coast,Forest Harvest: Forest Selection,Forest Harvest,2005,2005,0
Coast Range,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,9900
Puget Lowland,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Willamette Valley,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,1000
Cascades,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,18300
Sierra Nevada,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,17200
Central California Foothills and Coastal Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,100
Central California Valley,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Southern California Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,1400
Eastern Cascades Slopes and Foothills,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,10800
Columbia Plateau,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,100
Blue Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,6400
Snake River Plain,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Central Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Mojave Basin and Range,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Northern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,7900
Idaho Batholith,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,600
Middle Rockies,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,2100
Wyoming Basin,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Wasatch and Uinta Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,900
Colorado Plateaus,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,300
Southern Rockies,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,400
Arizona/New Mexico Plateau,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Arizona/New Mexico Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,2200
Chihuahuan Deserts,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
High Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Southwestern Tablelands,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Central Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Flint Hills,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Cross Timbers,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Edwards Plateau,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Southern Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Texas Blackland Prairies,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
East Central Texas Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Western Gulf Coastal Plain,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
South Central Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,1900
Ouachita Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Arkansas Valley,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Boston Mountains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Ozark Highlands,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,1500
Central Irregular Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,700
Canadian Rockies,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,100
Northwestern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Northwestern Great Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,200
Nebraska Sand Hills,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Piedmont,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
Northern Glaciated Plains,Forest Harvest: Forest Selection,Forest Harvest,2006,2006,0
